movie_id,budget (in Million),original_language,runtime,title,rating,keywords,genres,cast,director,producer,spoken_languages,production_companies,production_countries
10202,80,en,99.0,Bedtime Stories,5.9,"Wishes Come True,Escapade,Disorder,Imaginary,Miraculous Event,Imaginary Kingdom,Life Turned Upside Down,Nothing Goes Right","Fantasy,Comedy,Family,Romance","Adam Sandler,Keri Russell,Guy Pearce,Courteney Cox,Lucy Lawless",Adam Shankman,,English,"Walt Disney Pictures,Happy Madison Productions",United States Of America
4147,80,en,117.0,Road to Perdition,7.3,"Based On Graphic Novel,Homework,Shot In The Chin,Soft Boiled Egg,Learning To Drive,Spoiled Son,Scarred Face,Thompson Sub Machine Gun,Frost On A Window,Cauterizing A Wound,Liberty Half Dollar","Thriller,Crime,Drama","Tom Hanks,Tyler Hoechlin,Jennifer Jason Leigh,Liam Aiken,Paul Newman",Sam Mendes,Sam Mendes,English,"Dreamworks Skg,The Zanuck Company",United States Of America
50546,80,en,117.0,Just Go with It,6.3,"Beach,Fictitious Marriage,Blackmail,Plastic Surgery,Marriage,Love,Beautiful Woman,Kids And Family","Romance,Comedy","Adam Sandler,Jennifer Aniston,Nicole Kidman,Nick Swardson,Brooklyn Decker",Dennis Dugan,Adam Sandler,English,"Columbia Pictures,Happy Madison Productions",United States Of America
1701,75,en,115.0,Con Air,6.5,"Prison,Ambush,Helicopter,Airport,Gas Station,Undercover,Mexican Standoff,Bravery,Hijacking,Escape,Shootout,U.S. Marshal,Las Vegas,Explosion,Brutality,Violence,Convict,Desert,War Hero,Dea Agent,Motorcycle Chase","Action,Thriller,Crime","Nicolas Cage,John Cusack,John Malkovich,Ving Rhames,Nick Chinlund",Simon West,Jerry Bruckheimer,English,"Jerry Bruckheimer Films,Kouf/Bigelow Productions",United States Of America
13027,80,en,118.0,Eagle Eye,6.3,"Artificial Intelligence,Washington D.C.,Secret Identity,Hostage,Technology,Fbi,Pentagon,Twin Brother,Fbi Agent","Mystery,Thriller,Action","Shia Labeouf,Michelle Monaghan,Rosario Dawson,Michael Chiklis,Anthony Mackie",D.J. Caruso,Alex Kurtzman,English,"Dreamworks Skg,K/O Paper Products","United States Of America,Germany"
2289,79,en,154.0,Cold Mountain,6.7,"Loss Of Lover,Loss Of Family,Deserter,Loss Of Father,Love Of One'S Life",Drama,"Jude Law,Nicole Kidman,Renée Zellweger,Eileen Atkins,Brendan Gleeson",Anthony Minghella,Sydney Pollack,English,"Miramax Films,Mirage Enterprises","United States Of America,United Kingdom,Romania,Italy"
20504,80,en,118.0,The Book of Eli,6.6,"Book,Post Apocalyptic,Dystopia,Faith,Blind","Action,Thriller,Science Fiction","Denzel Washington,Gary Oldman,Mila Kunis,Ray Stevenson,Jennifer Beals",Albert Hughes,David Valdes,English,"Alcon Entertainment,Silver Pictures",United States Of America
9574,80,en,93.0,Flubber,5.3,"Wedding Vows,Inventor,Slime,Green,Flight,Mad Scientist,Wedding","Comedy,Family,Science Fiction","Robin Williams,Marcia Gay Harden,Christopher Mcdonald,Raymond J. Barry,Clancy Brown",Les Mayfield,John Hughes,English,"Walt Disney Pictures,Great Oaks Entertainment",United States Of America
11618,80,en,113.0,The Haunting,5.2,"Based On Novel,Trauma,Castle,Haunted House,Insomnia,Bone,Poster,Painting,Remake,Haunting,Child Labor,Audio Recording,Spiral Staircase,Evil,Loner,Researcher,Insomniac,Paranormal Activity,Logbook, Strange Noise,Spook,Cherub","Horror,Thriller,Fantasy,Mystery","Liam Neeson,Catherine Zeta Jones,Owen Wilson,Lili Taylor,Bruce Dern",Jan De Bont,Colin Wilson,English,"Dreamworks,Roth Arnold Productions",United States Of America
2300,80,en,88.0,Space Jam,6.5,"Sport,Basketball,Doctor,Basketball Team,Basketball Game,Referee,Basketball Court,Tweety Bird,Speedy Gonzales,Cartoon Chicken,Sylvester The Cat,Cartoon Reality Crossover,Basketball Hoop,Cartoon Skunk","Animation,Comedy,Drama,Family,Fantasy","Michael Jordan,Wayne Knight,Billy West,Dee Bradley Baker,Theresa Randle",Joe Pytka,Ivan Reitman,English,"Warner Bros. Family Entertainment,Northern Lights Entertainment",United States Of America
12096,0,en,93.0,The Pink Panther,5.6,"Robbery,Investigation,Inspector,Killer,Clouseau,Pink Panther,Murder Hunt","Action,Comedy,Crime,Mystery,Family","Steve Martin,Kevin Kline,Jean Reno,Beyoncé Knowles,Emily Mortimer",Shawn Levy,Robert Simonds,English,"Columbia Pictures,International Production Company",United States Of America
10200,80,en,104.0,The Day the Earth Stood Still,5.2,"Extraterrestrial Technology,Spacecraft,Ultimatum,Evacuation,Panic,Government,Remake,Ufo,Alien,End Of The World,Giant Robot,Tank,Social Commentary,Power Outage,Interrogation,Environmentalism,Threat,Alien Contact,Central Park,Messenger,Nanobots,Disintegration","Drama,Science Fiction,Thriller","Keanu Reeves,Jennifer Connelly,Kathy Bates,Jaden Smith,John Cleese",Scott Derrickson,Erwin Stoff,"普通话,English","Twentieth Century Fox Film Corporation,Dune Entertainment Iii","Canada,United States Of America"
8834,75,en,135.0,Conspiracy Theory,6.5,"New York,Cia,Helicopter,Assassin,Secret,Obsession,Taxi Driver,Fbi,Paranoia,Wheelchair,Chase,Theory,Politics,Government,Control,Cover Up,Murder,Suspense,Conspiracy,Torture,Flashback,Target,Geronimo,Newsletter","Action,Drama,Mystery,Thriller","Mel Gibson,Julia Roberts,Patrick Stewart,Cylk Cozart,Steve Kahan",Richard Donner,Joel Silver,English,"Silver Pictures,Warner Bros.",United States Of America
228150,68,en,135.0,Fury,7.4,"World War Ii,Nazis,War,Nazi Germany,Panzer,Tank","War,Drama,Action","Brad Pitt,Shia Labeouf,Logan Lerman,Michael Peña,Jon Bernthal",David Ayer,David Ayer,English,"Columbia Pictures,Qed International","United Kingdom,United States Of America,China"
6068,70,en,98.0,Six Days Seven Nights,5.6,"Overleven,Family Guy","Action,Adventure,Comedy,Romance","Harrison Ford,Anne Heche,David Schwimmer,Jacqueline Obradors,Temuera Morrison",Ivan Reitman,Roger Birnbaum,"English,Deutsch,ภาษาไทย","Caravan Pictures,Roger Birnbaum Productions",United States Of America
41515,80,en,80.0,Yogi Bear,5.2,"Picnic,Sandwich,Bear,3D,Yogi","Comedy,Family,Animation,Adventure","Dan Aykroyd,Justin Timberlake,Anna Faris,Tom Cavanagh,Christine Taylor",Eric Brevig,,English,"De Line Pictures,Warner Bros. Animation","United States Of America,New Zealand"
9023,80,en,83.0,Spirit: Stallion of the Cimarron,7.4,"Human Being,Freedom,Mustang,Rivalry,Wildlife,Animation,Cavalry,Indian War,Eyebrow,Wild Horse","Western,Animation,Adventure,Comedy,Family","Matt Damon,James Cromwell,Daniel Studi,Chopper Bernet,Jeff Lebeau",Kelly Asbury,Jeffrey Katzenberg,English,"Dreamworks Skg,Dreamworks Animation",United States Of America
38317,80,en,102.0,Zookeeper,5.3,"Talking Animal,Scientist,German Accent,Ostrich,Monkey,Bullfrog,Car Dealership,Duringcreditsstinger","Comedy,Romance,Family","Kevin James,Rosario Dawson,Sylvester Stallone,Nick Nolte,Jon Favreau",Frank Coraci,,English,"Columbia Pictures,Happy Madison Productions",United States Of America
2157,80,en,130.0,Lost in Space,5.0,"Time Travel,Sabotage,Deep Space Explorer","Adventure,Family,Science Fiction","Gary Oldman,William Hurt,Matt Leblanc,Mimi Rogers,Heather Graham",Stephen Hopkins,Stephen Hopkins,English,"New Line Cinema,Irwin Allen Productions",United States Of America
14462,80,en,129.0,The Manchurian Candidate,6.2,"Senator,Gulf War,Canoe,Kuwait,Conspiracy,War Hero,U.S. Congress,Implant","Drama,Thriller,Mystery","Denzel Washington,Meryl Streep,Liev Schreiber,Jon Voight,Kimberly Elise",Jonathan Demme,Scott Rudin,English,"Paramount Pictures,Scott Rudin Productions",United States Of America
161795,0,en,117.0,Déjà Vu,8.0,"Love,American,Pin,Stranger,Ruby","Romance,Drama","Stephen Dillane,Victoria Foyt,Vanessa Redgrave,Michael Brandon,Glynis Barber",Henry Jaglom,,English,"Rainbow Film Company, The,Revere Entertainment",United States Of America
159824,80,en,89.0,Hotel Transylvania 2,6.7,"Transylvania,Hotel,Witch,Technology,Magic,Mummy,Dracula,Skeleton,Only Child,Backpacker,Marriage,Frankenstein,Wolfman,Zombie,Moving Out,Invisible Man,New Life","Animation,Comedy,Family","Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,Steve Buscemi",Genndy Tartakovsky,Robert Smigel,"English,ภาษาไทย","Columbia Pictures,Sony Pictures Animation",United States Of America
49948,80,en,74.0,Fantasia 2000,7.0,"Orchestra,Musical Segments","Animation,Family,Music","Steve Martin,Itzhak Perlman,Quincy Jones,Bette Midler,James Earl Jones",James Algar,Donald W. Ernst,English,Walt Disney Pictures,United States Of America
2135,80,en,96.0,The Time Machine,5.8,"Future,Time Machine","Science Fiction,Adventure,Action","Guy Pearce,Mark Addy,Phyllida Law,Sienna Guillory,Laura Kirk",Simon Wells,David Valdes,English,"Dreamworks Skg,Warner Bros.",United States Of America
9822,90,en,114.0,Mighty Joe Young,5.9,"Gorilla,Dying And Death","Action,Adventure,Family,Fantasy","Charlize Theron,Rade Serbedzija,Bill Paxton,Regina King,Peter Firth",Ron Underwood,Tom Jacobson,"Kiswahili,English","Walt Disney Pictures,Rko Pictures",United States Of America
9705,102,en,99.0,Swordfish,6.1,"Female Nudity,Hacker,Terrorism,Violence,Ex Con,Wire,Los Angeles International Airport (Lax),Misdirection,Aftercreditsstinger","Action,Crime,Thriller","John Travolta,Hugh Jackman,Halle Berry,Don Cheadle,Sam Shepard",Dominic Sena,Joel Silver,"Deutsch,English","Village Roadshow Pictures,Npv Entertainment","Australia,United States Of America"
1656,75,en,129.0,The Legend of Zorro,5.9,"California,Spy,Father Son Relationship,Mexico,Hero,Marriage Crisis,Sword Fight,Divorce,American Civil War","Action,Adventure","Antonio Banderas,Catherine Zeta Jones,Adrián Alonso Barona,Julio Oscar Mechoso,Nick Chinlund",Martin Campbell,Lloyd Phillips,"English,Italiano,Español","Amblin Entertainment,Columbia Pictures Corporation","Mexico,United States Of America"
12159,85,en,113.0,What Dreams May Come,6.8,"Paradise,Soul,Underworld,Heaven,Painting,Hell,Afterlife,Spiritism","Drama,Fantasy,Romance","Robin Williams,Cuba Gooding Jr.,Annabella Sciorra,Max Von Sydow,Jessica Brooks Grant",Vincent Ward,Barnet Bain,English,Polygram Filmed Entertainment,"New Zealand,United States Of America"
9678,85,en,90.0,Little Nicky,5.2,"Father Son Relationship,Brother Sister Relationship,Mephisto,Bulldogg","Comedy,Fantasy,Romance","Adam Sandler,Patricia Arquette,Harvey Keitel,Rhys Ifans,Tom Lister Jr.",Steven Brill,Jack Giarraputo,"English,Français","New Line Cinema,Avery Pix",United States Of America
4442,88,en,118.0,The Brothers Grimm,5.6,"Brother Brother Relationship,Literature,Aftercreditsstinger","Adventure,Fantasy,Action,Comedy,Thriller","Heath Ledger,Matt Damon,Mackenzie Crook,Roger Ashton Griffiths,Peter Stormare",Terry Gilliam,Charles Roven,"English,Français,Deutsch,Italiano","The Weinstein Company,Summit Entertainment","Czech Republic,United Kingdom,United States Of America"
75,70,en,106.0,Mars Attacks!,6.1,"Saving The World,Total Destruction,White House,Mars,Usa President,Cataclysm,Lasergun,Ambassador,Congress,Pest,Flying Saucer","Comedy,Fantasy,Science Fiction","Jack Nicholson,Glenn Close,Annette Bening,Pierce Brosnan,Danny Devito",Tim Burton,Larry J. Franco,"English,Français",Tim Burton Productions,United States Of America
330770,0,fr,81.0,Evolution,6.4,"Nurse,Sea,Beach,Boy,Pregnant,Blood,Woman Director","Mystery,Drama,Horror","Max Brebant,Roxane Duran,Julie Marie Parmentier,Mathieu Goldfeld,Nissim Renard",Lucile Hadzihalilovic,Sylvie Pialat,Français,"Ex Nihilo,Canal+","Belgium,France,Spain"
9433,0,en,117.0,The Edge,6.7,"Photographer,Grizzly Bear,Wilderness,Airplane,Supermodel,Emergency Landing,Suspense,Survival,Bear,Animal Horror","Action,Adventure,Drama","Alec Baldwin,Anthony Hopkins,Elle Macpherson,Harold Perrineau,L.Q. Jones",Lee Tamahori,Lloyd Phillips,"English,Français,Pусский",Art Linson Productions,United States Of America
19959,80,en,89.0,Surrogates,5.9,"Clone,Dystopia","Action,Science Fiction,Thriller","Bruce Willis,Radha Mitchell,Rosamund Pike,James Cromwell,Ving Rhames",Jonathan Mostow,David Hoberman,"English,Français","Touchstone Pictures,Mandeville Films",United States Of America
11973,80,en,145.0,Thirteen Days,6.9,"Usa President,Atomic Bomb,John F. Kennedy,Kubakrise,Threat","Drama,Thriller","Kevin Costner,Bruce Greenwood,Steven Culp,Dylan Baker,Shawn Driscoll",Roger Donaldson,Kevin Costner,"English,Pусский","New Line Cinema,Tig Productions",United States Of America
11228,80,en,115.0,Daylight,5.8,"Taxi,New Jersey,Helicopter,River,Hero,Taxi Driver,Race Against Time,Guard,Survival,Disaster,New York City,Explosion,Power Outage,Dog,Trapped,Flood,Tunnel,Christmas,Trapped Underground,Action Hero","Action,Adventure,Thriller","Sylvester Stallone,Amy Brenneman,Viggo Mortensen,Dan Hedaya,Jay O. Sanders",Rob Cohen,John Davis,English,"Universal Pictures,Davis Entertainment",United States Of America
77951,80,en,87.0,Walking With Dinosaurs,5.2,"Dinosaur,3D","Animation,Family,Adventure","Charlie Rowe,Justin Long,Karl Urban,Angourie Rice,John Leguizamo",Barry Cook,Jinko Gotoh,English,"Bbc Worldwide,Reliance Big Entertainment","Australia,India,United Kingdom,United States Of America"
5491,44,en,118.0,Battlefield Earth,3.0,"Based On Novel,Post Apocalyptic,Dystopia,Mining,Fighter Jet,Alien Invasion,Scientology,Cavemen,Bureaucrat,City Ruin","Action,Science Fiction,War","John Travolta,Barry Pepper,Forest Whitaker,Kim Coates,Sabine Karsenti",Roger Christian,John Travolta,"English,Français","Franchise Pictures,Warner Bros.",United States Of America
10715,80,en,90.0,Looney Tunes: Back in Action,5.6,"Spy,Duck,Bunny,Wretch,Film Industry,Live Action And Animation","Animation,Comedy,Family","Brendan Fraser,Jenna Elfman,Steve Martin,Timothy Dalton,Heather Locklear",Joe Dante,Paula Weinstein,English,"Lonely Film Productions Gmbh & Co. Kg.,Warner Bros. Animation","Germany,United States Of America"
10197,80,en,112.0,Nine,5.1,"Memory,Sidewalk Cafe,Room Key,Driving A Car,Coastline,Stairway,Search For Meaning,Sequins,Singing Photograph,Sliding Down A Pole,Costume Designer,Duringcreditsstinger,1960S","Drama,Music,Romance","Judi Dench,Daniel Day Lewis,Marion Cotillard,Penélope Cruz,Sophia Loren",Rob Marshall,Marc Platt,"English,Français,Italiano","The Weinstein Company,Relativity Media","Italy,United States Of America"
9562,80,en,116.0,Timeline,5.4,"Professor,Time Travel,Quantum Mechanics,Hundred Years' War,Excavation,La Roque,Knight,Medieval Times","Action,Adventure,Science Fiction","Paul Walker,Frances O'Connor,Gerard Butler,Billy Connolly,David Thewlis",Richard Donner,Richard Donner,"English,Français","Paramount Pictures,Donners' Company",United States Of America
9922,80,en,177.0,The Postman,6.1,"Usa,Post,Postman,Army,Apocalypse","Drama,Adventure","Kevin Costner,Will Patton,Olivia Williams,Larenz Tate,Tom Petty",Kevin Costner,Steve Tisch,"English,Français","Tig Productions,Warner Bros.",United States Of America
9447,90,en,92.0,Babe: Pig in the City,5.2,"Piggy Bank,Shortage Of Money,Pig,Farm,Piglet,Talking Animal,Talking Dog,Dog,Chimpanzee,Talking Pig","Adventure,Comedy,Drama,Family,Fantasy","James Cromwell,Mary Stein,Mickey Rooney,Magda Szubanski,E.G. Daily",George Miller,George Miller,English,Kennedy Miller Productions,Australia
274854,90,en,106.0,The Last Witch Hunter,5.7,"New York,Witch,Uprising,Witch Hunter","Fantasy,Action,Adventure","Vin Diesel,Rose Leslie,Elijah Wood,Ólafur Darri Ólafsson,Rena Owen",Breck Eisner,Vin Diesel,English,"Summit Entertainment,Atmosphere Entertainment Mm",United States Of America
8870,80,en,106.0,Red Planet,5.4,"Mars,Future,Astronaut,Science,Catastrophe","Thriller,Action,Science Fiction","Val Kilmer,Carrie Anne Moss,Benjamin Bratt,Tom Sizemore,Simon Baker",Antony Hoffman,Bruce Berman,English,"Village Roadshow Pictures,Npv Entertainment","Australia,United States Of America"
9992,86,en,94.0,Arthur and the Invisibles,6.0,"Grandfather Grandson Relationship,Wretch,Treasure Hunt,Disappearance,Family,Fantasy World","Adventure,Fantasy,Animation,Family","Freddie Highmore,Mia Farrow,Ron Crawford,Penny Balfour,Doug Rand",Luc Besson,Luc Besson,English,"Canal Plus,Sofica Europacorp",France
36970,0,en,84.0,Oceans,7.3,"Ocean,Sea,Fish,Whale,Duringcreditsstinger","Documentary,Family","Pierce Brosnan,Jacques Perrin,Rie Miyazawa,Aldo Baglio,Matthias Brandt",Jacques Perrin,Nicolas Mauvernay,Français,"Pathé Films,Canal+","France,Monaco,Spain,Switzerland"
10077,80,en,110.0,A Sound of Thunder,4.8,"Dying And Death,Time Travel,Romance,Dinosaur","Thriller,Science Fiction,Adventure,Action","Heike Makatsch,Armin Rohde,David Oyelowo,Wilfried Hochholdinger,Edward Burns",Peter Hyams,Frank Hübner,"English,普通话","Epsilon Motion Pictures,Franchise Pictures","Czech Republic,Germany,United Kingdom,United States Of America"
76649,130,en,105.0,Pompeii,5.2,"Gladiator,Arena,Gladiator Fight,Lava,Roman,Forbidden Love,Natural Disaster,Epic,Disaster,Slave,Town In Panic,Vulcan,Volcanic Eruption,Pompeii,3D","Action,Adventure,History,Romance,Drama","Kit Harington,Carrie Anne Moss,Emily Browning,Adewale Akinnuoye Agbaje,Jessica Lucas",Paul W.S. Anderson,Paul W.S. Anderson,English,"Impact Pictures,Tristar Pictures","Canada,Germany,United States Of America"
293644,8,es,89.0,Top Cat Begins,5.3,3D,"Comedy,Animation","Jason Harris,David Hoffman,Bill Lobley,Darin De Paul,Marieve Herington",Andrés Couturier,,,"Anima Estudios,Discreet Art Productions","India,Mexico"
453,60,en,135.0,A Beautiful Mind,7.7,"Individual,Schizophrenia,Massachusetts,Love Of One'S Life,Intelligence,Mathematician,Market Economy,Economic Theory,Princeton University,Nobel Prize,Mathematical Theorem,M.I.T.,Mathematics,Delusion","Drama,Romance","Russell Crowe,Ed Harris,Jennifer Connelly,Christopher Plummer,Paul Bettany",Ron Howard,Brian Grazer,English,"Imagine Entertainment,Dreamworks Skg",United States Of America
8587,45,en,89.0,The Lion King,8.0,"Loss Of Parents,Wild Boar,Uncle,Shaman,Redemption,King,Scar,Hyena,Meerkat","Family,Animation,Drama","Jonathan Taylor Thomas,Matthew Broderick,James Earl Jones,Jeremy Irons,Moira Kelly",Roger Allers,,English,"Walt Disney Pictures,Walt Disney Feature Animation",United States Of America
72545,79,en,94.0,Journey 2: The Mysterious Island,5.8,"Mission,Mysterious Island,Missing Person,Duringcreditsstinger,3D","Adventure,Action,Science Fiction","Dwayne Johnson,Josh Hutcherson,Kristin Davis,Vanessa Hudgens,Luis Guzmán",Brad Peyton,Beau Flynn,English,"New Line Cinema,Contrafilm",United States Of America
109451,78,en,95.0,Cloudy with a Chance of Meatballs 2,6.4,"Inventor,Food,Scientist","Animation,Family,Comedy","Bill Hader,Anna Faris,James Caan,Will Forte,Andy Samberg",Cody Cameron,Pam Marsden,English,"Columbia Pictures,Sony",United States Of America
9533,78,en,124.0,Red Dragon,6.7,"Psychopath,Serial Killer,Fbi Agent","Crime,Thriller,Horror","Anthony Hopkins,Edward Norton,Ralph Fiennes,Harvey Keitel,Emily Watson",Brett Ratner,Dino De Laurentiis,English,"Universal Pictures,Metro Goldwyn Mayer (Mgm)","Germany,United States Of America"
