movie_id,title,tags
6114,Dracula,adultery maze vampire bite remake rough-sex wake religious-conflict bestiality correspondence vampire-sex autonomous-shadow vlad fang-vamp dracula leav captiv jonathan harker transylvania london search mina harker spit imag dracula longdead wife elisabeta obsess vampir hunter dr van hels set end mad en romance horror gary-oldman winona-ryder anthony-hopkins keanu-reeves richard-e.-grant Latin Română български-език ελληνικά English american-zoetrope columbia-pictures-corporation United-States-of-America francis-ford-coppola
24803,Julie & Julia,cooking book cookbook blog recipe woman-director publishing julia child juli powel wrote memoir find live intertwin though separ time space women loos end discov right combin passion fearless butter anyth possibl en romance drama meryl-streep amy-adams stanley-tucci chris-messina linda-emond English Français columbia-pictures scott-rudin-productions United-States-of-America amy-robinson nora-ephron
109410,42,baseball biography sport brooklyn-dodgers power stori jacki robinson legendari basebal player broke major leagu basebal color barrier join roster brooklyn dodger film follow innov dodger gener manag branch rickey mlb execut first sign robinson minor help bring show en drama chadwick-boseman t.r.-knight harrison-ford nicole-beharie christopher-meloni  warner-bros. United-States-of-America thomas-tull brian-helgeland
1213,The Talented Mr. Ripley,venice italy gay new-york lovesickness double-life dual-identity jealousy secret-identity new-love homicide atlantic-ocean new-identity planned-murder prosecution yacht ship inferiority false-identity beguilement rejection inferiority-complex ocean-liner friendship homosexuality wealth cowardliness envy tom ripley calcul young man believ better fake somebodi real nobodi opportun knock form wealthi us shipbuild hire tom travel itali bring back playboy son dicki ripley worm way idyl live dicki girlfriend plung dare scheme duplic lie murder en thriller crime drama matt-damon gwyneth-paltrow jude-law cate-blanchett philip-seymour-hoffman English Italiano paramount-pictures miramax-films United-States-of-America tom-sternberg anthony-minghella
100042,Dumb and Dumber To,friendship sequel road-movie buddy-comedy 20 year dimwit set first adventur head search one long lost children hope gain new kidney en comedy jim-carrey jeff-daniels rachel-melvin kathleen-turner brady-bluhm English new-line-cinema universal-pictures United-States-of-America bobby-farrelly
9036,Eight Below,expedition pilot survival sled-dogs seal antarct expedit dr davi mcclaren sled dog trainer jerri shepherd leav polar base colleagu due proxim heavi snow storm tie dog rescu mission calledoff dog left alon fortun six month jerri tri find sponsor rescu mission en adventure drama family paul-walker bruce-greenwood moon-bloodgood jason-biggs gerard-plunkett English walt-disney-pictures spyglass-entertainment United-States-of-America roger-birnbaum frank-marshall
257211,The Intern,intern woman-director 70yearold widow ben whittak discov retir isnt crack seiz opportun get back game becom senior intern onlin fashion site found run jule ostin en comedy robert-de-niro anne-hathaway rene-russo anders-holm jojo-kushner English waverly-films warner-bros. United-States-of-America nancy-meyers
323675,Ride Along 2,police sequel police-officer brother-in-law-brother-in-law-relationship black-men buddy-film wed day approach ben head miami soontob brotherinlaw jame bring drug dealer who suppli dealer atlanta product en action comedy kevin-hart ice-cube olivia-munn tika-sumpter ken-jeong English universal-pictures cube-vision United-States-of-America ice-cube tim-story
9361,The Last of the Mohicans,secret-love mohawk native-american 18th-century french-and-indian-war english french soldier battl control american coloni 18th centuri settler nativ american forc take side cora sister alic unwittingli walk troubl reluctantli save hawkey orphan settler adopt last mohican en action adventure drama history romance war daniel-day-lewis madeleine-stowe russell-means eric-schweig jodhi-may English Français morgan-creek-productions United-States-of-America michael-mann
1677,Ray,black-people soul country-music loss-of-brother 1970s jazz blindness-and-impaired-vision georgia overdose bus-ride record-producer biography from-rags-to-riches childhood-trauma gospel indianapolis record-label recording-studio born sharecrop plantat northern florida ray charl went blind seven inspir fierc independ mom insist make way found call gift behind piano keyboard tour across southern music circuit soul singer gain reput explod worldwid fame pioneer coup gospel countri togeth en drama music jamie-foxx kerry-washington regina-king harry-lennix clifton-powell English universal-pictures bristol-bay-productions United-States-of-America taylor-hackford
187,Sin City,dystopia based-on-comic-book held-captive based-on-graphic-novel black-and-white-and-color black-and-white-scene black-and-white-to-color mysterious-killer doing-the-right-thing mercedes silhouette neo-noir welcom sin citi town beckon tough corrupt brokenheart call dark hardboil call home crook cop sexi dame desper vigilant seek reveng other lust redempt hope littl univers unlik reluct hero still tri right thing citi refus care en action thriller crime jessica-alba devon-aoki clive-owen rosario-dawson mickey-rourke English dimension-films troublemaker-studios United-States-of-America elizabeth-avellan robert-rodriguez
7461,Vantage Point,bomb terror spain usa-president terrorist war-against-terror camera car-journey press television camcorder bodyguard safety terror-cell limousine media security-guard attempt assassin american presid told retold sever differ perspect en drama action thriller crime dennis-quaid matthew-fox forest-whitaker sigourney-weaver william-hurt Español English columbia-pictures original-film United-States-of-America neal-h.-moritz pete-travis
16538,"I Love You, Man",poker bondage duringcreditsstinger peter klaven success real estat agent upon get engag woman dream zooey discov dismay chagrin male friend close enough serv best man peter immedi set rectifi situat embark seri bizarr awkward mandat en comedy paul-rudd jason-segel rashida-jones andy-samberg j.k.-simmons English the-montecito-picture-company de-line-pictures United-States-of-America john-hamburg
9889,Shallow Hal,overweight beauty hypnosis overweight-man overweight-woman oberflächlichkeit kompliment obesity fat-suit beauty-standards fat-man fat-woman attractiveness shallow man fall love 300 pound woman inner beauti en comedy romance gwyneth-paltrow jack-black jason-alexander joe-viterelli bruce-mcgill English twentieth-century-fox-film-corporation United-States-of-America bobby-farrelly
820,JFK,assassination cia homophobia new-orleans vietnam-war john-f.-kennedy investigation government historical-figure president conspiracy death kennedy-assassination new orlean district attorney jim garrison discov there kennedi assassin offici stori en drama thriller history kevin-costner tommy-lee-jones gary-oldman kevin-bacon michael-rooker English Español camelot-productions canal-plus-group United-States-of-America oliver-stone
11565,Big Momma's House 2,undercover nanny computer-virus stress undercover-agent overweight-woman children disguise fbi-agent impersonation fbi agent malcolm turner goe back undercov big momma slicktalk slamdunk southern granni attitud spare granni must play nanni three dysfunct upper class kid order spi comput hack dad en comedy crime martin-lawrence nia-long emily-procter zachary-levi mark-moses English twentieth-century-fox-film-corporation regency-enterprises United-States-of-America david-t.-friendly john-whitesell
6073,The Mexican,kidnapping pistol jerri welbach reluct bagman given two ultimatum first mob boss travel mexico retriev priceless antiqu pistol known mexican suffer consequ second girlfriend samantha end associ mob jerri figur aliv troubl samantha better perman altern head south border en action comedy crime romance brad-pitt julia-roberts james-gandolfini j.k.-simmons gene-hackman English Español dreamworks-skg newmarket-capital-group Mexico United-States-of-America lawrence-bender gore-verbinski
